Year,Month,Day,StockName,Positive,Negative,Neutral,Total Tweets,Close,Volume,Open,High,Low,Day_of_week
2020,12,6,microsoft,2,1,3,6,214.3133333,24635346.67,214.32,215.4866667,213.0533333,Sunday
2020,12,6,tesla,20,6,28,54,627.52,47340243.33,600.2831333,632.2037333,597.2,Sunday
2020,12,6,nvidia,0,0,1,1,135.9058333,21624329.33,135.5033333,136.7416667,134.6289667,Sunday
2020,12,7,apple,25,6,15,46,123.75,86711990,122.31,124.57,122.25,Monday
2020,12,7,microsoft,13,4,13,30,214.29,24620000,214.37,215.54,212.99,Monday
2020,12,7,tesla,79,42,79,200,641.76,56309710,604.9197,648.7856,603.05,Monday
2020,12,7,nvidia,6,0,2,8,136.0675,22324324,136.0125,137.3125,135,Monday
2020,12,7,paypal,0,2,4,6,217.93,5363365,217.39,219.32,216.31,Monday
2020,12,8,apple,21,7,28,56,124.38,82225510,124.37,124.98,123.09,Tuesday
2020,12,8,microsoft,18,7,25,50,216.01,23284090,213.97,216.95,212.89,Tuesday
2020,12,8,tesla,102,32,92,226,649.88,64265030,625.505,651.28,618.5,Tuesday
2020,12,8,nvidia,9,1,4,14,133.5,27192088,135.85,135.9875,132.815,Tuesday
2020,12,9,apple,34,4,23,61,121.78,115089200,124.53,125.95,121,Wednesday
2020,12,9,microsoft,18,4,15,37,211.8,32440600,215.16,215.225,211.214,Wednesday
2020,12,9,tesla,70,25,57,152,604.48,71291190,653.69,654.32,588,Wednesday
2020,12,9,nvidia,5,0,1,6,129.3075,40130120,133.005,134.14,128.6824,Wednesday
2020,12,9,paypal,2,0,2,4,210.8,7807532,217,218.94,209.25,Wednesday
2020,12,10,apple,15,4,18,37,123.24,81312170,120.5,123.87,120.15,Thursday
2020,12,10,microsoft,9,5,15,29,210.52,26467020,211.77,213.08,210.36,Thursday
2020,12,10,tesla,78,33,66,177,627.07,67083150,574.37,627.75,566.34,Thursday
2020,12,10,nvidia,5,4,3,12,129.7225,20776472,128.69,130.6875,128.4938,Thursday
2020,12,10,paypal,0,0,2,2,215.34,6556822,208.36,216.23,206.65,Thursday
2020,12,11,apple,14,2,18,34,122.41,86939790,122.43,122.76,120.55,Friday
2020,12,11,microsoft,7,2,18,27,213.26,30979440,210.05,213.32,209.11,Friday
2020,12,11,tesla,51,21,51,123,609.99,46474970,615.01,624,596.8,Friday
2020,12,11,nvidia,1,0,7,8,130.1325,20926564,129.6725,130.2,128.23,Friday
2020,12,11,paypal,4,0,0,4,214.06,4283354,213.39,215,210.4203,Friday
2020,12,12,apple,6,2,5,13,122.2,84318523.33,122.4866667,122.9566667,120.88,Saturday
2020,12,12,microsoft,1,0,4,5,213.5733333,30252420,211.0666667,214.2833333,210.3666667,Saturday
2020,12,12,tesla,32,14,35,81,619.9366667,48330196.67,616.34,630.2499667,601.2667,Saturday
2020,12,12,nvidia,1,0,1,2,131.1175,22956305.33,130.0746,131.4291667,129.0783333,Saturday
2020,12,13,apple,8,2,5,15,121.99,81697256.67,122.5433333,123.1533333,121.21,Sunday
2020,12,13,microsoft,0,2,3,5,213.8866667,29525400,212.0833333,215.2466667,211.6233333,Sunday
2020,12,13,tesla,21,7,25,53,629.8833333,50185423.33,617.67,636.4999333,605.7334,Sunday
2020,12,13,nvidia,1,1,3,5,132.1025,24986046.67,130.4767,132.6583333,129.9266667,Sunday
2020,12,14,apple,19,7,12,38,121.78,79075990,122.6,123.35,121.54,Monday
2020,12,14,microsoft,17,9,9,35,214.2,28798380,213.1,216.21,212.88,Monday
2020,12,14,tesla,50,26,46,122,639.83,52040650,619,642.7499,610.2001,Monday
2020,12,14,nvidia,1,1,9,11,133.0875,27015788,130.8788,133.8875,130.775,Monday
2020,12,14,paypal,4,6,10,20,220.79,9759424,215.95,223.16,215,Monday
2020,12,15,apple,28,9,35,72,127.88,157572300,124.34,127.9,124.13,Tuesday
2020,12,15,microsoft,13,5,9,27,214.13,27018110,215.165,215.42,212.24,Tuesday
2020,12,15,tesla,58,13,51,122,633.25,45223560,643.28,646.9,623.8,Tuesday
2020,12,15,nvidia,5,1,4,10,133.605,19348592,134.3975,134.64,131.8675,Tuesday
2020,12,15,paypal,2,0,6,8,221.6,6508117,221.93,222.31,217.12,Tuesday
2020,12,16,apple,33,2,22,57,127.81,98208590,127.41,128.37,126.56,Wednesday
2020,12,16,microsoft,16,4,22,42,219.28,35023250,214.75,220.11,214.72,Wednesday
2020,12,16,tesla,53,21,43,117,622.77,42095810,628.23,632.5,605,Wednesday
2020,12,16,nvidia,1,1,3,5,132.425,22311468,134.225,134.3725,132.125,Wednesday
2020,12,16,paypal,14,0,12,26,230.2,10110030,224.8,231.15,224.61,Wednesday
2020,12,17,apple,14,9,20,43,128.7,94359810,128.9,129.58,128.045,Thursday
2020,12,17,microsoft,14,6,14,34,219.42,32515780,219.87,220.89,217.92,Thursday
2020,12,17,tesla,88,19,76,183,655.9,56270140,628.19,658.82,619.5,Thursday
2020,12,17,nvidia,3,4,7,14,133.4125,23138388,133.6675,133.795,131.785,Thursday
2020,12,17,paypal,6,6,8,20,235.51,8914060,234.51,238.1,232.4,Thursday
2020,12,18,apple,26,0,16,42,126.655,192541500,128.96,129.1,126.12,Friday
2020,12,18,microsoft,25,3,11,39,218.59,63354920,218.59,219.69,216.02,Friday
2020,12,18,tesla,134,52,123,309,695,222126200,668.9,695,628.54,Friday
2020,12,18,nvidia,5,0,3,8,132.72,34206464,133.79,134.05,130.705,Friday
2020,12,18,paypal,2,0,4,6,236.45,11534720,236.66,237.17,232.28,Friday
2020,12,19,apple,6,0,5,11,127.18,168778200,127.6466667,128.8366667,125.2296667,Saturday
2020,12,19,microsoft,2,2,4,8,219.9233333,54630576.67,218.2433333,221.1266667,216.4400333,Saturday
2020,12,19,tesla,52,14,39,105,679.9533333,167432553.3,668.0133333,686.1666667,634.3833333,Saturday
2020,12,20,apple,12,2,4,18,127.705,145014900,126.3333333,128.5733333,124.3393333,Sunday
2020,12,20,microsoft,6,0,1,7,221.2566667,45906233.33,217.8966667,222.5633333,216.8600667,Sunday
2020,12,20,tesla,58,16,56,130,664.9066667,112738906.7,667.1266667,677.3333333,640.2266667,Sunday
2020,12,20,nvidia,3,1,1,5,133.02125,32219840,132.26875,133.875,130.19,Sunday
2020,12,21,apple,21,8,24,53,128.23,121251600,125.02,128.31,123.449,Monday
2020,12,21,microsoft,10,1,13,24,222.59,37181890,217.55,224,217.2801,Monday
2020,12,21,tesla,80,50,72,202,649.86,58045260,666.24,668.5,646.07,Monday
2020,12,21,nvidia,2,1,4,7,133.3225,30233216,130.7475,133.7,129.675,Monday
2020,12,21,paypal,2,0,2,4,237.72,8156045,232.62,239.7514,232.2013,Monday
2020,12,22,apple,50,10,58,118,131.88,169351800,131.61,134.405,129.65,Tuesday
2020,12,22,microsoft,19,4,18,41,223.94,22643400,222.69,225.63,221.85,Tuesday
2020,12,22,tesla,78,43,88,209,640.34,51861640,648,649.88,614.23,Tuesday
2020,12,22,nvidia,6,1,6,13,132.7825,18631488,133.1925,133.3725,130.5388,Tuesday
2020,12,22,paypal,2,2,2,6,243.49,6340935,240.165,243.68,238.09,Tuesday
2020,12,23,apple,34,6,29,69,130.96,88223690,132.16,132.43,130.78,Wednesday
2020,12,23,microsoft,12,1,9,22,221.02,18699640,223.11,223.5589,220.8,Wednesday
2020,12,23,tesla,60,23,48,131,645.98,33172970,632.2,651.4999,622.5701,Wednesday
2020,12,23,nvidia,3,0,2,5,130.0925,17914276,132.56,132.75,130.05,Wednesday
2020,12,23,paypal,4,0,2,6,239.44,6421336,243.6,244.25,238.33,Wednesday
2020,12,24,apple,16,2,15,33,131.97,54930060,131.32,133.46,131.1,Thursday
2020,12,24,microsoft,12,0,8,20,222.75,10550570,221.42,223.61,221.2,Thursday
2020,12,24,tesla,38,9,36,83,661.77,22865570,642.99,666.09,641,Thursday
2020,12,24,nvidia,1,1,3,5,129.9375,9788352,130.3725,131.325,129.3875,Thursday
2020,12,24,paypal,2,0,0,2,238.64,3053752,240.36,242.12,238.09,Thursday
2020,12,25,apple,6,1,5,12,133.15,72319095,131.9875,134.43,131.7025,Friday
2020,12,25,microsoft,4,3,4,11,223.3025,12396302.5,222.1775,224.215,221.655,Friday
2020,12,25,tesla,29,4,24,57,662.25,25218817.5,650.87,669.9175,645.95,Friday
2020,12,25,nvidia,0,0,2,2,129.703125,12655405,130.435625,131.15,128.948575,Friday
2020,12,26,apple,8,2,8,18,134.33,89708130,132.655,135.4,132.305,Saturday
2020,12,26,microsoft,1,1,3,5,223.855,14242035,222.935,224.82,222.11,Saturday
2020,12,26,tesla,23,5,18,46,662.73,27572065,658.75,673.745,650.9,Saturday
2020,12,26,nvidia,1,0,2,3,129.46875,15522458,130.49875,130.975,128.50965,Saturday
2020,12,27,apple,10,3,7,20,135.51,107097165,133.3225,136.37,132.9075,Sunday
2020,12,27,microsoft,1,1,2,4,224.4075,16087767.5,223.6925,225.425,222.565,Sunday
2020,12,27,tesla,47,11,28,86,663.21,29925312.5,666.63,677.5725,655.85,Sunday
2020,12,27,nvidia,1,2,0,3,129.234375,18389511,130.561875,130.8,128.070725,Sunday
2020,12,27,paypal,0,2,2,4,237.185,5066636,241.93,242.81,236.67,Sunday
2020,12,28,apple,17,6,18,41,136.69,124486200,133.99,137.34,133.51,Monday
2020,12,28,microsoft,1,1,10,12,224.96,17933500,224.45,226.03,223.02,Monday
2020,12,28,tesla,52,20,39,111,663.69,32278560,674.51,681.4,660.8,Monday
2020,12,28,nvidia,2,2,3,7,129,21256564,130.625,130.625,127.6318,Monday
2020,12,28,paypal,2,0,6,8,235.73,7079520,243.5,243.5,235.25,Monday
2020,12,29,apple,27,9,17,53,134.87,121047300,138.05,138.789,134.3409,Tuesday
2020,12,29,microsoft,15,3,11,29,224.15,17403210,226.31,227.18,223.58,Tuesday
2020,12,29,tesla,38,13,30,81,665.99,22910810,661,669.9,655,Tuesday
2020,12,29,nvidia,1,1,4,6,129.4325,17037216,129.25,130.725,128.4225,Tuesday
2020,12,29,paypal,2,2,4,8,231.03,8316075,236,236.25,229.68,Tuesday
2020,12,30,apple,18,5,18,41,133.72,96452120,135.58,135.99,133.4,Wednesday
2020,12,30,microsoft,10,3,9,22,221.68,20272340,225.23,225.63,221.47,Wednesday
2020,12,30,tesla,65,15,50,130,694.78,42846020,672,696.6,668.3603,Wednesday
2020,12,30,nvidia,1,3,3,7,131.4575,22539716,129.903,132.1375,128.9675,Wednesday
2020,12,30,paypal,4,2,0,6,231.51,6017643,232.19,233.84,230.02,Wednesday
2020,12,31,tesla,85,27,81,193,705.67,49649930,699.99,718.72,691.12,Thursday
2020,12,31,nvidia,5,0,5,10,130.55,19242440,131.365,131.5112,129.15,Thursday
2020,12,31,paypal,0,2,2,4,234.2,5002663,232,234.69,229.69,Thursday
2021,1,1,apple,7,3,3,13,132.6425,108164565,135.065,135.3954,131.74,Friday
2021,1,1,microsoft,5,2,1,8,220.6825,24486790,224.555,224.9725,219.805,Friday
2021,1,1,tesla,52,12,26,90,711.695,49396995,704.8575,725.162475,697.637375,Friday
2021,1,1,nvidia,2,1,0,3,130.69625,28447880,131.284375,132.76465,129.26875,Friday
2021,1,1,paypal,2,2,0,4,233.63,5789171,233.45,235.516725,229.1512,Friday
2021,1,2,apple,6,0,6,12,131.565,119877010,134.55,134.8008,130.08,Saturday
2021,1,2,microsoft,6,1,3,10,219.685,28701240,223.88,224.315,218.14,Saturday
2021,1,2,tesla,71,24,58,153,717.72,49144060,709.725,731.60495,704.15475,Saturday
2021,1,2,nvidia,1,1,1,3,130.8425,37653320,131.20375,134.0181,129.3875,Saturday
2021,1,2,paypal,2,2,0,4,233.06,6575679,234.9,236.34345,228.6124,Saturday
2021,1,3,apple,10,1,7,18,130.4875,131589455,134.035,134.2062,128.42,Sunday
2021,1,3,microsoft,4,0,2,6,218.6875,32915690,223.205,223.6575,216.475,Sunday
2021,1,3,tesla,56,21,45,122,723.745,48891125,714.5925,738.047425,710.672125,Sunday
2021,1,3,nvidia,4,0,1,5,130.98875,46858760,131.123125,135.27155,129.50625,Sunday
2021,1,3,paypal,2,0,4,6,232.49,7362187,236.35,237.170175,228.0736,Sunday
2021,1,4,apple,27,5,19,51,129.41,143301900,133.52,133.6116,126.76,Monday
2021,1,4,microsoft,10,5,13,28,217.69,37130140,222.53,223,214.81,Monday
2021,1,4,tesla,85,27,68,180,729.77,48638190,719.46,744.4899,717.1895,Monday
2021,1,4,nvidia,7,2,4,13,131.135,56064200,131.0425,136.525,129.625,Monday
2021,1,4,paypal,4,0,4,8,231.92,8148695,237.8,237.9969,227.5348,Monday
2021,1,5,apple,19,4,15,38,131.01,97664900,128.89,131.74,128.43,Tuesday
2021,1,5,microsoft,21,3,8,32,217.9,23822950,217.26,218.52,215.7,Tuesday
2021,1,5,tesla,67,19,61,147,735.11,32245170,723.66,740.84,719.2,Tuesday
2021,1,5,nvidia,6,1,4,11,134.0475,32275992,130.9975,134.435,130.87,Tuesday
2021,1,5,paypal,8,4,4,16,234.91,5047831,230.47,235.64,229.8,Tuesday
2021,1,6,apple,31,6,25,62,126.6,155088000,127.72,131.0499,126.382,Wednesday
2021,1,6,microsoft,21,4,22,47,212.25,35930650,212.17,216.4899,211.94,Wednesday
2021,1,6,tesla,94,30,88,212,755.98,44699970,758.49,774,749.1,Wednesday
2021,1,6,nvidia,1,0,6,7,126.145,58042320,132.225,132.45,125.86,Wednesday
2021,1,6,paypal,0,0,2,2,226.83,9211701,228.94,232.49,225.7021,Wednesday
2021,1,7,apple,32,2,31,65,130.92,109578200,128.36,131.63,127.86,Thursday
2021,1,7,microsoft,24,2,18,44,218.29,27694480,214.04,219.34,213.71,Thursday
2021,1,7,tesla,161,54,189,404,816.04,51498950,777.63,816.99,775.2,Thursday
2021,1,7,nvidia,6,1,6,13,133.44,46148160,129.675,133.7775,128.865,Thursday
2021,1,7,paypal,2,0,2,4,235.04,7107892,229.46,235.6,229.22,Thursday
2021,1,8,apple,33,5,31,69,132.05,105158200,132.43,132.63,130.23,Friday
2021,1,8,microsoft,23,3,16,42,219.62,22956210,218.68,220.58,217.0261,Friday
2021,1,8,tesla,224,68,191,483,880.02,75055530,856,884.49,838.39,Friday
2021,1,8,nvidia,2,2,0,4,132.7675,29252860,133.625,134.21,130.42,Friday
2021,1,8,paypal,8,2,6,16,242.46,6767739,237.43,242.91,236.0687,Friday
2021,1,9,apple,17,4,10,31,131.0266667,103645766.7,131.35,131.81,129.6533333,Saturday
2021,1,9,microsoft,11,0,3,14,218.91,22986483.33,218.61,220.0233333,216.9274,Saturday
2021,1,9,tesla,76,35,74,185,857.0766667,69888403.33,853.8,874.47,826.8007333,Saturday
2021,1,9,nvidia,5,1,6,12,133.9166667,36802866.67,133.8125,136.01,131.4883333,Saturday
2021,1,9,paypal,2,0,0,2,240.8066667,6202849.667,237.6333333,242.22,235.4091333,Saturday
2021,1,10,apple,20,4,14,38,130.0033333,102133333.3,130.27,130.99,129.0766667,Sunday
2021,1,10,microsoft,6,2,4,12,218.2,23016756.67,218.54,219.4666667,216.8287,Sunday
2021,1,10,tesla,79,25,55,159,834.1333333,64721276.67,851.6,864.45,815.2114667,Sunday
2021,1,10,nvidia,8,2,2,12,135.0658333,44352873.33,134,137.81,132.5566667,Sunday
2021,1,10,paypal,2,0,0,2,239.1533333,5637960.333,237.8366667,241.53,234.7495667,Sunday
2021,1,11,apple,18,7,21,46,128.98,100620900,129.19,130.17,128.5,Monday
2021,1,11,microsoft,14,3,11,28,217.49,23047030,218.47,218.91,216.73,Monday
2021,1,11,tesla,105,39,88,232,811.19,59554150,849.4,854.43,803.6222,Monday
2021,1,11,nvidia,5,1,4,10,136.215,51902880,134.1875,139.61,133.625,Monday
2021,1,11,paypal,2,0,6,8,237.5,5073071,238.04,240.84,234.09,Monday
2021,1,12,apple,39,5,33,77,128.8,91951150,128.5,129.69,126.86,Tuesday
2021,1,12,microsoft,30,3,29,62,214.93,23249340,216.5,217.1,213.3202,Tuesday
2021,1,12,tesla,83,27,94,204,849.44,46270720,831,868,827.34,Tuesday
2021,1,12,nvidia,5,3,13,21,134.8475,29147772,137.525,137.545,133.45,Tuesday
2021,1,12,paypal,2,2,10,14,237.64,4145557,237.62,238.8,233.83,Tuesday
2021,1,13,apple,32,6,35,73,130.89,88636830,128.76,131.45,128.49,Wednesday
2021,1,13,microsoft,28,3,30,61,216.34,20087080,214.02,216.76,213.9266,Wednesday
2021,1,13,tesla,71,24,66,161,854.41,33312500,852.76,860.47,832,Wednesday
2021,1,13,nvidia,5,1,5,11,135.3175,21002844,134.8997,136.25,133.85,Wednesday
2021,1,13,paypal,10,2,4,16,244.9,7354936,236.57,247.44,236.54,Wednesday
2021,1,14,apple,16,6,28,50,128.91,90221760,130.8,131,128.76,Thursday
2021,1,14,microsoft,16,8,22,46,213.02,29346740,215.91,217.46,212.74,Thursday
2021,1,14,tesla,53,21,68,142,845,31266330,843.39,863,838.75,Thursday
2021,1,14,nvidia,2,1,1,4,132.0025,28312028,135.75,135.9975,131.805,Thursday
2021,1,14,paypal,4,2,4,10,242.06,6976718,246.87,249.85,241.54,Thursday
2021,1,15,apple,20,4,27,51,127.14,111598500,128.78,130.2242,127,Friday
2021,1,15,microsoft,11,0,10,21,212.65,31746510,213.52,214.51,212.03,Friday
2021,1,15,tesla,70,17,56,143,826.16,38777600,852,859.9,819.1,Friday
2021,1,15,nvidia,2,0,2,4,128.595,27778128,132.28,133.2525,128.485,Friday
2021,1,15,paypal,6,0,6,12,239.79,8373333,242.25,244.5632,235.0341,Friday
2021,1,16,apple,7,1,9,17,127.3125,106388207.5,128.53,129.84565,126.9845,Saturday
2021,1,16,microsoft,4,0,5,9,213.5975,31430097.5,213.5775,215.1275,212.18,Saturday
2021,1,16,tesla,24,11,30,65,830.7575,35424945,848.45,857.425,822.575,Saturday
2021,1,16,nvidia,3,0,3,6,129.009375,26488268,131.750625,132.674325,128.47375,Saturday
2021,1,16,paypal,0,2,0,2,241.655,8139187.75,242.5125,245.6074,236.525575,Saturday
2021,1,17,apple,5,0,15,20,127.485,101177915,128.28,129.4671,126.969,Sunday
2021,1,17,microsoft,0,0,5,5,214.545,31113685,213.635,215.745,212.33,Sunday
2021,1,17,tesla,40,11,32,83,835.355,32072290,844.9,854.95,826.05,Sunday
2021,1,17,nvidia,0,0,2,2,129.42375,25198408,131.22125,132.09615,128.4625,Sunday
2021,1,17,paypal,2,2,2,6,243.52,7905042.5,242.775,246.6516,238.01705,Sunday
2021,1,18,apple,12,2,8,22,127.6575,95967622.5,128.03,129.08855,126.9535,Monday
2021,1,18,microsoft,9,1,10,20,215.4925,30797272.5,213.6925,216.3625,212.48,Monday
2021,1,18,tesla,38,15,29,82,839.9525,28719635,841.35,852.475,829.525,Monday
2021,1,18,nvidia,2,0,2,4,129.838125,23908548,130.691875,131.517975,128.45125,Monday
2021,1,18,paypal,10,0,0,10,245.385,7670897.25,243.0375,247.6958,239.508525,Monday
2021,1,19,apple,21,5,19,45,127.83,90757330,127.78,128.71,126.938,Tuesday
2021,1,19,microsoft,17,6,14,37,216.44,30480860,213.75,216.98,212.63,Tuesday
2021,1,19,tesla,44,16,46,106,844.55,25366980,837.8,850,833,Tuesday
2021,1,19,nvidia,4,1,5,10,130.2525,22618688,130.1625,130.9398,128.44,Tuesday
2021,1,19,paypal,10,0,4,14,247.25,7436752,243.3,248.74,241,Tuesday
2021,1,20,apple,28,5,29,62,132.03,104319500,128.66,132.49,128.55,Wednesday
2021,1,20,microsoft,17,3,20,40,224.34,37777260,217.7,225.79,217.2908,Wednesday
2021,1,20,tesla,60,20,56,136,850.45,25665880,858.74,859.5,837.28,Wednesday
2021,1,20,nvidia,8,0,7,15,133.6575,25857088,131.1175,134.305,130.5675,Wednesday
2021,1,20,paypal,2,0,4,6,244.26,5803248,248.85,249.65,244.14,Wednesday
2021,1,21,apple,36,8,38,82,136.87,120529500,133.8,139.67,133.59,Thursday
2021,1,21,microsoft,18,2,33,53,224.97,30749550,224.7,226.3,222.42,Thursday
2021,1,21,tesla,46,16,41,103,844.99,20598130,855,855.7199,841.4201,Thursday
2021,1,21,nvidia,9,1,9,19,138.675,33833960,134.186,139.9936,132.53,Thursday
2021,1,21,paypal,14,0,10,24,248.64,10336550,246.67,250.37,243.58,Thursday
2021,1,22,apple,43,7,40,90,139.07,114459400,136.28,139.85,135.02,Friday
2021,1,22,microsoft,39,4,35,78,225.95,30172660,227.08,230.07,225.8,Friday
2021,1,22,tesla,39,17,45,101,846.64,20066500,834.31,848,828.62,Friday
2021,1,22,nvidia,8,1,2,11,137.125,24681856,137.4009,138.4173,136.2725,Friday
2021,1,22,paypal,6,0,4,10,252,7800506,246.65,254.39,246.2,Friday
2021,1,23,apple,19,5,17,41,140.3533333,128843500,138.5433333,141.5966667,135.5266667,Saturday
2021,1,23,microsoft,16,2,9,27,227.1433333,31165806.67,227.76,229.9733333,225.2733333,Saturday
2021,1,23,tesla,50,13,44,107,858.0266667,27102133.33,841.2066667,865.4666667,832.0200333,Saturday
2021,1,23,nvidia,1,0,2,3,136.9275,24824942.67,137.5397667,138.3732,134.9699333,Saturday
2021,1,23,paypal,2,0,2,4,249.875,8149945,250.225,254.39,244.21,Saturday
2021,1,24,apple,20,3,13,36,141.6366667,143227600,140.8066667,143.3433333,136.0333333,Sunday
2021,1,24,microsoft,11,4,8,23,228.3366667,32158953.33,228.44,229.8766667,224.7466667,Sunday
2021,1,24,tesla,41,7,36,84,869.4133333,34137766.67,848.1033333,882.9333333,835.4200667,Sunday
2021,1,24,nvidia,1,0,4,5,136.73,24968029.33,137.6786333,138.3291,133.6673667,Sunday
2021,1,25,apple,49,11,56,116,142.92,157611700,143.07,145.09,136.54,Monday
2021,1,25,microsoft,34,4,30,68,229.53,33152100,229.12,229.78,224.22,Monday
2021,1,25,tesla,109,29,91,229,880.8,41173400,855,900.4,838.8201,Monday
2021,1,25,nvidia,8,1,6,15,136.5325,25111116,137.8175,138.285,132.3648,Monday
2021,1,25,paypal,0,0,4,4,247.75,8499384,253.8,254.39,242.22,Monday
2021,1,26,apple,28,8,36,72,143.16,98390560,143.6,144.3,141.37,Tuesday
2021,1,26,microsoft,33,15,41,89,232.33,49169600,231.86,234.18,230.08,Tuesday
2021,1,26,tesla,62,24,69,155,883.09,23131600,891.38,895.9,871.6,Tuesday
2021,1,26,nvidia,3,2,5,10,134.3525,16398040,135.8045,136.4475,133.875,Tuesday
2021,1,26,paypal,4,4,0,8,241,7882985,246.9,248.76,240.03,Tuesday
2021,1,27,apple,69,37,87,193,142.06,140843800,143.43,144.3,140.41,Wednesday
2021,1,27,microsoft,45,10,59,114,232.9,69870640,238,240.44,230.14,Wednesday
2021,1,27,tesla,145,60,122,327,864.16,27333960,870.35,891.5,858.66,Wednesday
2021,1,27,nvidia,1,2,8,11,129.1775,37127284,132.3,132.3275,127.9375,Wednesday
2021,1,27,paypal,2,2,6,10,229.94,11787020,234.7,235.4,225,Wednesday
2021,1,28,apple,94,39,106,239,137.09,142621100,139.52,141.99,136.7,Thursday
2021,1,28,microsoft,24,6,20,50,238.93,49111160,235.61,242.64,235.09,Thursday
2021,1,28,tesla,186,88,167,441,835.43,26378050,820,848,801,Thursday
2021,1,28,nvidia,4,2,2,8,130.51,22831596,129.9625,133.3975,129.605,Thursday
2021,1,28,paypal,4,0,0,4,237.79,8295538,235,241.555,232.21,Thursday
2021,1,29,apple,54,22,43,119,131.96,177523800,135.83,136.74,130.21,Friday
2021,1,29,microsoft,23,3,15,41,231.96,42503140,235.99,238.02,231.35,Friday
2021,1,29,tesla,140,82,406,628,793.53,34990750,830,842.41,780.1,Friday
2021,1,29,nvidia,1,2,2,5,129.8975,27155204,130.75,133.3475,129.1151,Friday
2021,1,29,paypal,2,2,2,6,234.31,9805849,238.65,240.87,232.66,Friday
2021,1,30,apple,15,3,863,881,132.6866667,153762466.7,135.1366667,136.2866667,130.45,Saturday
2021,1,30,microsoft,4,0,10,14,234.5233333,39440156.67,235.68,239.5133333,231.71,Saturday
2021,1,30,tesla,49,19,895,963,808.9566667,31790963.33,824.7633333,842.2733333,785.2533667,Saturday
2021,1,30,nvidia,1,1,2,4,130.7216667,25343613.33,130.6778333,133.1341667,129.0859,Saturday
2021,1,31,apple,32,4,1040,1076,133.4133333,130001133.3,134.4433333,135.8333333,130.69,Sunday
2021,1,31,microsoft,8,0,2,10,237.0866667,36377173.33,235.37,241.0066667,232.07,Sunday
2021,1,31,tesla,65,20,1101,1186,824.3833333,28591176.67,819.5266667,842.1366667,790.4067333,Sunday
2021,1,31,nvidia,5,2,0,7,131.5458333,23532022.67,130.6056667,132.9208333,129.0567,Sunday
2021,1,31,paypal,4,2,6,12,238.08,8797011,238.51,242.505,234.03,Sunday
2021,2,1,apple,35,12,743,790,134.14,106239800,133.75,135.38,130.93,Monday
2021,2,1,microsoft,18,5,17,40,239.65,33314190,235.06,242.5,232.43,Monday
2021,2,1,tesla,96,33,811,940,839.81,25391390,814.29,842,795.5601,Monday
2021,2,1,nvidia,4,2,1,7,132.37,21720432,130.5335,132.7075,129.0275,Monday
2021,2,1,paypal,4,0,2,6,241.85,7788173,238.37,244.14,235.4,Monday
2021,2,2,apple,35,8,111,154,134.99,83305370,135.73,136.31,134.61,Tuesday
2021,2,2,microsoft,17,6,16,39,239.51,25916340,241.3,242.31,238.69,Tuesday
2021,2,2,tesla,83,54,161,298,872.79,24346210,844.68,880.5,842.2006,Tuesday
2021,2,2,nvidia,4,3,3,10,135.5675,22043828,133.9875,135.72,132.855,Tuesday
2021,2,2,paypal,2,0,0,2,249.1,7082835,243.61,250.19,240.53,Tuesday
2021,2,3,apple,42,10,115,167,133.94,89880940,135.76,135.77,133.61,Wednesday
2021,2,3,microsoft,24,9,18,51,243,27158100,239.57,245.09,239.26,Wednesday
2021,2,3,tesla,74,24,168,266,854.69,18343510,877.02,878.08,853.0646,Wednesday
2021,2,3,nvidia,7,2,4,13,135.305,24540928,136.36,139.3175,135.165,Wednesday
2021,2,3,paypal,4,0,14,18,251.9,13545700,253.96,254.315,247.39,Wednesday
2021,2,4,apple,60,10,269,339,137.39,84183060,136.3,137.4,134.59,Thursday
2021,2,4,microsoft,23,3,14,40,242.01,25296100,242.66,243.2399,240.37,Thursday
2021,2,4,tesla,103,22,328,453,849.99,15812660,855,856.5,833.42,Thursday
2021,2,4,nvidia,9,1,5,15,136.6425,20133848,135.31,136.735,133.3786,Thursday
2021,2,4,paypal,30,4,16,50,270.43,23840860,265.34,274.94,260.85,Thursday
2021,2,5,apple,29,4,91,124,136.76,75693830,137.35,137.42,135.86,Friday
2021,2,5,microsoft,15,5,20,40,242.2,18054750,242.23,243.28,240.42,Friday
2021,2,5,tesla,69,24,116,209,852.23,18566640,845,864.77,838.97,Friday
2021,2,5,nvidia,2,0,5,7,135.91,16915364,137.25,137.3725,135.4575,Friday
2021,2,5,paypal,6,2,8,16,269.44,7978598,268.61,270,264.71,Friday
2021,2,6,apple,6,2,31,39,136.81,74228290,136.91,137.2666667,135.5466667,Saturday
2021,2,6,microsoft,2,0,1,3,242.29,19440476.67,242.5366667,243.4133333,240.55,Saturday
2021,2,6,tesla,58,15,64,137,855.96,19098333.33,853.2233333,869.1033333,844.23,Saturday
2021,2,6,nvidia,4,1,1,6,138.7358333,25764336,137.2574,139.8275,136.0624,Saturday
2021,2,6,paypal,2,0,2,4,273.6833333,8680498.667,271.3666667,274.2329667,268.0145,Saturday
2021,2,7,apple,8,4,12,24,136.86,72762750,136.47,137.1133333,135.2333333,Sunday
2021,2,7,microsoft,6,3,1,10,242.38,20826203.33,242.8433333,243.5466667,240.68,Sunday
